Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2024-12-05,"Cadvis specializes in diagnostic reagents, therapeutics, and services for early detection and treatment of gynecological cancers.",Cadvis Biotechnology,https://www.crunchbase.com/organization/cadvis-biotechnology,"Biotechnology, Health Care, Medical, Oncology, Pharmaceutical","Wuhan, Hubei, China, Asia",Series B - Cadvis Biotechnology,https://www.crunchbase.com/funding_round/cadvis-biotechnology-series-b--b291d1e1,6,"Chuchuang Investment, Fir Creek Capital, Hongtai Industrial Finance, Hubei Science and Technology Investment, Wuhan Hi-Tech, Wuhan Hi-tech Huizhi Capital",Early Stage Venture,Fir Creek Capital,Series B,1,200000000,CNY,27547450,,,,200000000,CNY,27547450,Yes,,https://www.whkdws.com/sy,,Early Stage Venture,,"9,501",
2024-12-02,Titanium Robotics Technology specializing in the development and production of advanced robot hardware and solutions.,Titanium Robotics Technology,https://www.crunchbase.com/organization/titanium-robotics-technology,"Hardware, Robotic Process Automation (RPA), Robotics","Minhang, Shanghai, China, Asia",Seed Round - Titanium Robotics Technology,https://www.crunchbase.com/funding_round/titanium-robotics-technology-seed--2aaec685,6,"Addor Capital, Fanchuang Capital, Jiangyin Talent Fund, Jinguan Capital, Matrix Partners China, Sense Capital",Seed,,Seed,2,100000000,CNY,13751942,,,,100000000,CNY,13751942,Yes,,https://www.ti5robot.com,,Seed,2,"9,553",
2024-11-26,Changyao Innovation is a cutting-edge technological company.,Changyao Innovation,https://www.crunchbase.com/organization/changyao-innovation,"Information Technology, Manufacturing, Robotics","Shenzhen, Guangdong, China, Asia",Seed Round - Changyao Innovation,https://www.crunchbase.com/funding_round/changyao-innovation-seed--d6fb1602,5,"Cowin Capital, Gaofeng Patient Fund, Gree Electric Appliance, X GROUP, Zelos Venture Partners",Seed,Gree Electric Appliance,Seed,2,,,,,,,,,,Yes,,,,Seed,4,"9,607",
2024-12-30,Reforgene Medicine is a biomedical company that uses gene editing and genomic technology to develop drugs intended to cure genetic diseases.,Reforgene Medicine,https://www.crunchbase.com/organization/reforgene-medicine,"Biotechnology, Health Care, Medical, Therapeutics","Guangzhou, Guangdong, China, Asia",Venture Round - Reforgene Medicine,https://www.crunchbase.com/funding_round/reforgene-medicine-series-unknown--b3f14d4d,4,"Guangzhou Finance Holdings, Guangzhou Industrial Investment Group, IFSC, Nansha Kejin Holding Group",,Guangzhou Industrial Investment Group,Venture - Series Unknown,4,,,,,,,30137295,USD,30137295,Yes,,https://www.reforgene.com,,,1,"9,612",
2024-12-03,Shanghai NAEN Auto Technology co.Ltd provides automotive electronics products for automobile manufacturers.,NAEN Auto Technology,https://www.crunchbase.com/organization/shanghai-naen-auto-technology-co-ltd,"Automotive, Electronics, Manufacturing","Songjiang, Shanghai, China, Asia",Venture Round - NAEN Auto Technology,https://www.crunchbase.com/funding_round/shanghai-naen-auto-technology-co-ltd-series-unknown--c90367d6,4,"CMB International Capital Corporation, Green Pine Capital Partners, HSG, Zhiming Capital",,"CMB International Capital Corporation, Green Pine Capital Partners",Venture - Series Unknown,6,100000000,CNY,13727213,,,,213000000,CNY,30995001,Yes,,http://www.naen-china.com/,,,1,"9,722",
2024-11-29,Tota Info is an intelligent technology company that provides integrated hardware and software manufacturing solutions for smart factories.,Tota Info,https://www.crunchbase.com/organization/tota-info,"Hardware, Information Technology, Intelligent Systems, Software","Jiangning, Jiangsu, China, Asia",Series A - Tota Info,https://www.crunchbase.com/funding_round/tota-info-series-a--2b1d82f6,5,"Addor Capital, Dongyuan Venture Capital, Huawei New Energy Technology Industry Fund, Lucion, Zhidao Capital",Early Stage Venture,Lucion,Series A,1,,,,,,,,,,Yes,,http://www.totainfo.com,,Early Stage Venture,,"9,842",
2024-12-30,TBSTest Technology is a semiconductor test equipment developer specializing in R&D,TBSTest Technology,https://www.crunchbase.com/organization/tbstest-technology,Semiconductor,"Beijing, Beijing, China, Asia",Series D - TBSTest Technology,https://www.crunchbase.com/funding_round/tbstest-technology-series-d--59cd0b5b,5,"Chuhui Capital, Guangzhou Industrial Investment Group, Houji Capital, Legend Capital, Lianhe Capital",Late Stage Venture,,Series D,8,,,,,,,106858686,USD,106858686,Yes,,http://www.bjtbstest.com/cn/,,Late Stage Venture,,"10,040",
2024-12-27,TOYA specializes in the production of ultra-fine copper and copper alloy conductors.,TOYA,https://www.crunchbase.com/organization/toya-6151,"Electronics, Manufacturing, Semiconductor","Dongguang, Guangdong, China, Asia",Series C - TOYA,https://www.crunchbase.com/funding_round/toya-6151-series-c--78de0988,4,"Hidden Hill Capital, Highlight Capital, Matrix Partners China, Singer Capital",Late Stage Venture,"Highlight Capital, Matrix Partners China",Series C,1,,,,,,,,,,Yes,,https://www.dgtoya.cn/index.html,,Late Stage Venture,,"10,046",
2024-12-24,Sunflex New Energy is a perovskite energy company that focuses on the field of perovskite new energy.,Sunflex New Energy,https://www.crunchbase.com/organization/sunflex-new-energy,"Energy, Renewable Energy, Solar","Suzhou, Jiangsu, China, Asia",Seed Round - Sunflex New Energy,https://www.crunchbase.com/funding_round/sunflex-new-energy-seed--efeff680,1,Kaide Yuehao Private Equity Fund Management,Seed,Kaide Yuehao Private Equity Fund Management,Seed,1,40000000,CNY,5482757,,,,40000000,CNY,5482757,Yes,,https://www.sflex.cn,,Seed,,"10,076",
2024-12-12,Starlink Future is a company that brings breakthrough smart wearable technologies to the pet industry.,Starlink Future,https://www.crunchbase.com/organization/starlink-future,"Pet, Veterinary, Wellness","Wuhan, Hubei, China, Asia",Seed Round - Starlink Future,https://www.crunchbase.com/funding_round/starlink-future-seed--84c9109e,3,"Future Light cone, Kylinhall Partners, Lingyi capital",Seed,"Future Light cone, Lingyi capital",Seed,1,10000000,CNY,1375781,,,,10000000,CNY,1375781,Yes,,,,Seed,2,"10,297",
2024-11-26,"Yaoyu Vision is a provider of SALM algorithms and chips, specializing in research, development, and design.",Yaoyu Vision,https://www.crunchbase.com/organization/yaoyu-vision,Manufacturing,"Nanjing, Jiangsu, China, Asia",Series A - Yaoyu Vision,https://www.crunchbase.com/funding_round/yaoyu-vision-series-a--4f3d8af8,5,"Dunhong Capital Management, Fortune Venture Capital, Huasheng Yihong Investment Management, Rokid, Xingnaher Capital",Early Stage Venture,Fortune Venture Capital,Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,2,"10,306",
2024-12-23,Hyperion Robotics is a high-tech firm that specializes in the research and development of industrial robot intelligent control system.,Hyperion Robotics,https://www.crunchbase.com/organization/hyperion-robotics-2dee,"Artificial Intelligence (AI), Industrial Automation, Robotics","Suzhou, Jiangsu, China, Asia",Series A - Hyperion Robotics,https://www.crunchbase.com/funding_round/hyperion-robotics-2dee-series-a--82a192ab,4,"DT Capital Partners, Junding Investment, Luojia Capital, Qianrong Venture Capital",Early Stage Venture,Qianrong Venture Capital,Series A,1,,,,,,,,,,Yes,,http://www.hyperionrobot.com/,,Early Stage Venture,,"10,464",
2024-12-12,Ideaflow is an AGI-era content technology firm focused on developing a new generation of content platforms.,Ideaflow,https://www.crunchbase.com/organization/ideaflow-c2e1,Artificial Intelligence (AI),"Shenzhen, Guangdong, China, Asia",Series A - Ideaflow,https://www.crunchbase.com/funding_round/ideaflow-c2e1-series-a--357190da,4,"FutureCap, Gaorong Capital, Jinqiu Fund, SenseTime",Early Stage Venture,Jinqiu Fund,Series A,1,,,,,,,,,,Yes,,https://ideaflow.pro,,Early Stage Venture,,"10,482",
2024-12-11,"Bengbengyu is a freshwater fish breeding manufacturer that engages in product nursery, breeding, and processing of aquatic products.",Bengbengyu,https://www.crunchbase.com/organization/bengbengyu,"Aquaculture, Food Processing, Manufacturing","Guangzhou, Guangdong, China, Asia",Series A - Bengbengyu,https://www.crunchbase.com/funding_round/bengbengyu-series-a--b3a68d7e,4,"Guangdong Agricultural Supply-side Structural Reform Fund, Guangken Taizheng Guquan, Hengjian Holding, Zhongke Kechuang",Early Stage Venture,,Series A,2,,,,,,,,,,Yes,,http://www.hsbby.com/,,Early Stage Venture,2,"10,650",
2024-12-30,Suqian Times Energy Storage is a manufacturer of flow energy storage batteries.,Suqian Times Energy Storage,https://www.crunchbase.com/organization/suqian-times-energy-storage,"Energy, Energy Storage, Manufacturing","Suqian, Jiangsu, China, Asia",Series A - Suqian Times Energy Storage,https://www.crunchbase.com/funding_round/suqian-times-energy-storage-series-a--c0db69bc,4,"Beijing State-owned Capital Operations and Management, Chang Development, Nanjing Bangsheng Touzi, Zhilai Investment",Early Stage Venture,Beijing State-owned Capital Operations and Management,Series A,2,,,,,,,100000000,USD,100000000,Yes,,http://energydefender.cn,,Early Stage Venture,,"10,663",
2024-12-03,"Torrance Precision is an industrial company that provides CNC machining, system assembly, and welding processing solutions.",Torrance Precision,https://www.crunchbase.com/organization/tolerance-semiconductor-equipment,"Industrial, Industrial Engineering, Semiconductor","Huilong, Jiangsu, China, Asia",Series C - Torrance Precision,https://www.crunchbase.com/funding_round/tolerance-semiconductor-equipment-series-c--de04d55d,3,"Chengtai Investment, China Reform Fund Management, Dongfang Jiafu",Late Stage Venture,Chengtai Investment,Series C,1,,,,,,,,,,Yes,,http://www.tlstech.com.cn,,Late Stage Venture,,"10,732",
2024-12-17,SSTech is an innovative technology company that specilaizes in the development of diamond superhard materials.,SSTech,https://www.crunchbase.com/organization/sstech-e824,"Advanced Materials, Industrial Manufacturing, Product Design","Shenzhen, Guangdong, China, Asia",Series A - SSTech,https://www.crunchbase.com/funding_round/sstech-e824-series-a--62285e87,4,"Jiaxing Long Investment, Sinowisdom, Yangtze River Delta G60 Science and Technology Innovation, Zhongguancun Capital",Early Stage Venture,,Series A,1,,,,,,,,,,Yes,,http://www.grind-system.com,,Early Stage Venture,,"10,786",
2024-12-11,Bochuang Biotechnology is a cutting-edge medical repair product developer company.,Bochuang Biotechnology,https://www.crunchbase.com/organization/bochuang-biotechnology,"Biopharma, Biotechnology, Health Care, Medical","Suzhou, Jiangsu, China, Asia",Seed Round - Bochuang Biotechnology,https://www.crunchbase.com/funding_round/bochuang-biotechnology-seed--8d1ae958,4,"Beijing Huafang Investment, BMC, Leadervc.com, Taiyu Investment",Seed,Beijing Huafang Investment,Seed,1,,,,,,,,,,Yes,,https://bioboch.com,,Seed,,"10,820",
2024-12-20,Laser Link is a laser communication company that focuses on development of precision optical-mechanical products for commercial aircraft.,Laser Link,https://www.crunchbase.com/organization/laser-link,"Laser, Optical Communication, Satellite Communication","Shanghai, Shanghai, China, Asia",Series B - Laser Link,https://www.crunchbase.com/funding_round/laser-link-series-b--03335d99,4,"Guangzhou Industrial Investment Group, Guoxin Fund, X Capital, Yingyuan Investment of the Chengke Center of China Academy of Engineering Physics",Early Stage Venture,"Guangzhou Industrial Investment Group, Guoxin Fund",Series B,5,,,,,,,300000000,CNY,41518231,Yes,,https://laserlink.tech,,Early Stage Venture,,"10,904",
2024-12-10,Taiyi Micro-travel is a company that creates ultra-low-orbit high-resolution remote sensing improvement systems.,Taiyi Micro Travel,https://www.crunchbase.com/organization/taiyi-micro-travel,"Manufacturing, Remote Sensing","Shanghai, Shanghai, China, Asia",Seed Round - Taiyi Micro Travel,https://www.crunchbase.com/funding_round/taiyi-micro-travel-seed--08006c36,2,"Oriza Seed Capital (Oriza Yuandian), Pudong Chuangtou",Seed,"Oriza Seed Capital (Oriza Yuandian), Pudong Chuangtou",Seed,1,25000000,CNY,3448419,,,,25000000,CNY,3448419,Yes,,,,Seed,,"10,960",
2024-12-01,"FlightWin is an information technology company specialized in unmanned aircraft systems, flight control systems and navigation systems.",FlightWin,https://www.crunchbase.com/organization/flightwin,"Aerospace, Drones","Fangshan, Beijing, China, Asia",Series B - FlightWin,https://www.crunchbase.com/funding_round/flightwin-series-b--576ec025,6,"Beijing Capital Science and Technology Development Group, Beijing Commercial Aerospace and Low-altitude Economic Industry Investment Fund, Beijing E-town International Investment & Development, Beijing State-owned Capital Operations and Management, Broad Vision Funds, Essential Capital",Early Stage Venture,,Series B,6,,,,,,,233000000,CNY,34626927,Yes,,http://www.flightwin.com/,$1M to $10M,Early Stage Venture,1,"11,064",
2024-12-30,"Shanghai Gesi Xinxi Jishu Youxian Gongsi is a company engaged in technical consulting, technology development and others.",Shanghai Gesi Xinxi Jishu Youxian Gongsi,https://www.crunchbase.com/organization/shanghai-gesi-xinxi-jishu-youxian-gongsi,"Computer, Consulting, Information Technology","Shanghai, Shanghai, China, Asia",Series A - Shanghai Gesi Xinxi Jishu Youxian Gongsi,https://www.crunchbase.com/funding_round/shanghai-gesi-xinxi-jishu-youxian-gongsi-series-a--20ba16d5,4,"CDB Manufacturing Transformation and Upgrading Fund, China Development Bank Capital, Guosheng Group, Shanghai Capital",Early Stage Venture,,Series A,2,1000000000,CNY,137003192,,,,1600000000,CNY,221684367,Yes,,http://www.scas-sh.com,,Early Stage Venture,,"11,269",
2024-12-05,Guanchen Biotechnology is a developer of innovative cosmetic ingredients.,Guanchen Biotechnology,https://www.crunchbase.com/organization/guanchen-biotechnology,"Beauty, Biotechnology, Cosmetics","Huzhou, Zhejiang, China, Asia",Seed Round - Guanchen Biotechnology,https://www.crunchbase.com/funding_round/guanchen-biotechnology-seed--cbe33b30,4,"Cowin Venture, Pure Funds, Shunwei Capital, Tsinghua Capital",Seed,Cowin Venture,Seed,2,,,,,,,,,,Yes,,,,Seed,,"11,312",
2024-12-24,Yin Gong Technology is a developer of energy storage technology.,Yin Gong Technology,https://www.crunchbase.com/organization/yin-gong-technology,"Battery, Energy, Manufacturing","Zhangjiagang, Jiangsu, China, Asia",Seed Round - Yin Gong Technology,https://www.crunchbase.com/funding_round/yin-gong-technology-seed--b427cbec,3,"IDG Capital, Lightspeed China Partners, Xianghe Capital",Seed,IDG Capital,Seed,1,100000000,CNY,13706892,,,,100000000,CNY,13706892,Yes,,http://www.hf-battery.com/,,Seed,,"11,372",
2024-12-05,Zero Gravity Aircraft Industry is engaged in the R&D and manufacturing of eVTOL aircraft.,Zero Gravity Aircraft Industry,https://www.crunchbase.com/organization/zero-gravity-aircraft-industry,"Air Transportation, Industrial, Manufacturing","Hefei, Anhui, China, Asia",Series A - Zero Gravity Aircraft Industry,https://www.crunchbase.com/funding_round/zero-gravity-aircraft-industry-series-a--5e008e1b,2,"Feixi Industrial Investment, Sanhang Venture Capital",Early Stage Venture,Feixi Industrial Investment,Series A,6,100000000,CNY,13773725,,,,43710937,USD,43710937,Yes,,https://lzlair.com/,,Early Stage Venture,2,"11,394",
2024-12-27,Zhongke Green Cloud is a provider of overall urban smart energy solutions.,Zhongke Green Cloud,https://www.crunchbase.com/organization/zhongke-green-cloud-fa24,"Construction, Manufacturing, Transportation","Zhuhai, Guangdong, China, Asia",Seed Round - Zhongke Green Cloud,https://www.crunchbase.com/funding_round/zhongke-green-cloud-fa24-seed--226e7339,3,"CICC HKAM, New Progo (Hainan) Technology Energy Investment Co., Ltd., Shui On Capital",Seed,"New Progo (Hainan) Technology Energy Investment Co., Ltd.",Seed,1,80000000,CNY,10960706,,,,80000000,CNY,10960706,Yes,,,,Seed,,"11,529",
2024-12-24,Zhongpo New Materials is a company that specializes in the development and production of fluorosilicon and polymer carbon nanomaterials.,Zhongpo New Materials,https://www.crunchbase.com/organization/zhongpo-new-materials,"Advanced Materials, Manufacturing, Nanotechnology","Beijing, Beijing, China, Asia",Series A - Zhongpo New Materials,https://www.crunchbase.com/funding_round/zhongpo-new-materials-series-a--6a9897b1,3,"Beijing Jingneng Tongxin Investment, Maike Alliance, Zhongguancun Ecological Rainforest Fund",Early Stage Venture,"Beijing Jingneng Tongxin Investment, Zhongguancun Ecological Rainforest Fund",Series A,1,80000000,CNY,10965513,400000000,CNY,54827567,80000000,CNY,10965513,Yes,,https://www.zpnm.com.cn/,,Early Stage Venture,,"11,536",
2024-12-13,Micro Optics is focuses on R&D innovation and lean manufacture of micro-nanooptical technologies.,Micro Optics,https://www.crunchbase.com/organization/micro-optics-9586,"Information Technology, Manufacturing, Nanotechnology, Optical Communication","Jiaxing, Zhejiang, China, Asia",Seed Round - Micro Optics,https://www.crunchbase.com/funding_round/micro-optics-9586-seed--cddb87c1,3,"Jiangyin Talent Fund, Moqin Intelligence, Shang Qi Capital",Seed,"Moqin Intelligence, Shang Qi Capital",Seed,1,100000000,CNY,13743626,,,,100000000,CNY,13743626,Yes,,https://www.uroptics.com/,,Seed,,"11,564",
2024-12-17,Shuda Technology is a pathology AI platform,Shuda Technology,https://www.crunchbase.com/organization/shuda-technology,Artificial Intelligence (AI),"Shanghai, Shanghai, China, Asia",Seed Round - Shuda Technology,https://www.crunchbase.com/funding_round/shuda-technology-seed--f73353dc,3,"Lan Shang Capital, Muhua Technology, Tongyang Fund",Seed,Muhua Technology,Seed,1,10000000,CNY,1372571,,,,10000000,CNY,1372571,Yes,,http://www.sodayun.com,,Seed,,"11,568",
2024-11-28,"LEPS Technology is a oilfield technology company that focuses on oil and gas exploitation, oilfield chemical products sales and services.",LEPS Technology,https://www.crunchbase.com/organization/leps-technology,"Industrial Engineering, Oil and Gas, Sales","Jingjiang, Sichuan, China, Asia",Series B - LEPS Technology,https://www.crunchbase.com/funding_round/leps-technology-series-b--22e1aefa,4,"China Reform Fund Management, PetroChina Kunlun Capital, Sichuan Development Holding, Sinopec Capital",Early Stage Venture,,Series B,2,,,,,,,150000000,CNY,21102983,Yes,,https://www.cdleps.com,,Early Stage Venture,,"11,585",
2024-12-31,Qiaojie Digital is a robotics company that specializes in the development of solutions for humanoid robots and quadruped robots.,Qiaojie Digital,https://www.crunchbase.com/organization/qiaojie-digital,"Intelligent Systems, Manufacturing, Robotics","Shenzhen, Guangdong, China, Asia",Seed Round - Qiaojie Digital,https://www.crunchbase.com/funding_round/qiaojie-digital-seed--a6a76f38,2,"Fosun Capital, Zhengxuan Investment",Seed,"Fosun Capital, Zhengxuan Investment",Seed,1,,,,,,,,,,Yes,,https://www.bridgedp.com,,Seed,1,"11,584",
2024-12-31,SJ Semi is a MEOL (Middle-End of Line) foundry that implements front-end wafer manufacturing and quality systems for MEOL operations.,SJ Semi,https://www.crunchbase.com/organization/sj-semi,"Industrial, Manufacturing, Semiconductor","Jiangyin, Jiangsu, China, Asia",Venture Round - SJ Semi,https://www.crunchbase.com/funding_round/sj-semi-series-unknown--46706d62,4,"China Life Private Equity Investment, Shanghai International Group (SIG), Social Security Fund Zhongguancun Independent Innovation Investment Fund, Wuxi Liangxi Science and Technology Innovation Industry Investment Fund Partnership",,,Venture - Series Unknown,5,700000000,USD,700000000,,,,1620000000,USD,1620000000,Yes,,http://www.e-sjsemi.com,,,,"11,623",
2024-12-03,Tianqi Technology is a company that specializes in the research and development of vibration-suppressive alloy metal material technology.,Tianqi Technology,https://www.crunchbase.com/organization/tianqi-technology,Manufacturing,"Jiangdu, Zhejiang, China, Asia",Seed Round - Tianqi Technology,https://www.crunchbase.com/funding_round/tianqi-technology-seed--0a1a6cb3,3,"Lanhe Capital, Xiaoxiang Capital, Zhongshi Capital",Seed,Xiaoxiang Capital,Seed,1,70000000,CNY,9609049,,,,70000000,CNY,9609049,Yes,,,,Seed,,"11,769",
2024-11-27,Magic Star is a manufacturer of open mental mask designed for organic light-emitting diode (OLED) displays.,Magic Star,https://www.crunchbase.com/organization/magic-star-cd80,"Industrial, Manufacturing","Ningbo, Zhejiang, China, Asia",Series C - Magic Star,https://www.crunchbase.com/funding_round/magic-star-cd80-series-c--c43a50d6,4,"Baoding Investment, CDF-Capital, Puhua Capital, Xiamen Jinyuan Venture Capital",Late Stage Venture,CDF-Capital,Series C,2,,,,,,,,,,Yes,,http://www.mstar-tech.com/,,Late Stage Venture,,"11,840",
2024-12-23,"SanVectron is a medical device manufacturer that mainly engages in medical device sales, medical device production.",SanVectron,https://www.crunchbase.com/organization/sanvectron,"Health Care, Life Science, Pharmaceutical","Changshan, Hunan, China, Asia",Series A - SanVectron,https://www.crunchbase.com/funding_round/sanvectron-series-a--d5321349,3,"Rongquan Venture Capital, Sansure Biotech, Voyagers Capital",Early Stage Venture,,Series A,1,200000000,CNY,27404768,,,,200000000,CNY,27404768,Yes,,,,Early Stage Venture,,"11,856",
2024-12-30,"Hengtuogao specializes in pneumatic & electric actuators, grippers, and automation components.",Hengtuogao,https://www.crunchbase.com/organization/hengtuogao-industrial-technology-co,"Industrial Automation, Manufacturing, Robotics","Shenzhen, Guangdong, China, Asia",Series B - Hengtuogao,https://www.crunchbase.com/funding_round/hengtuogao-industrial-technology-co-series-b--f538db35,4,"Cowin Capital, Infore Group, SPIC, Xiaomi Industrial Investment",Early Stage Venture,Xiaomi Industrial Investment,Series B,1,100000000,CNY,13700507,,,,100000000,CNY,13700507,Yes,,https://www.hitop-pma.com,$10M to $50M,Early Stage Venture,,"11,865",
2024-12-27,"YoungEn Technology is an automation equipment company that specializes in providing automated, intelligent production equipment solutions.",YoungEn Technology,https://www.crunchbase.com/organization/youngen-technology,"Advanced Materials, Industrial Automation, Manufacturing","Shenzhen, Guangdong, China, Asia",Series A - YoungEn Technology,https://www.crunchbase.com/funding_round/youngen-technology-series-a--7e481f4a,3,"Bridge Capital China, Huajian Function Investment, South China Venture Capital",Early Stage Venture,Bridge Capital China,Series A,1,,,,,,,,,,Yes,,https://www.youngen.com.cn/,,Early Stage Venture,,"11,866",
2024-12-23,"RIGHTWAY is a biodegradable materials developer, focusing on the application of biodegradable materials in the consumer field.",RIGHTWAY,https://www.crunchbase.com/organization/rightway-a791,"Consumer, Industrial, Manufacturing","Shanghai, Shanghai, China, Asia",Seed Round - RIGHTWAY,https://www.crunchbase.com/funding_round/rightway-a791-seed--1b999f4b,2,"Haofeng Capital, Jinheshiye",Seed,Haofeng Capital,Seed,1,10000000,CNY,1370238,,,,10000000,CNY,1370238,Yes,,http://www.rightway.vip/,,Seed,,"11,879",
2024-12-18,"Xiaochong digital marketing company that uses big data via network to provide credit technology, risk investment, credit counseling.",Xiaochong,https://www.crunchbase.com/organization/xiaochong,"Information Technology, Marketing, Pet","Jinyin, Fujian, China, Asia",Series A - Xiaochong,https://www.crunchbase.com/funding_round/xiaochong-series-a--e695ff42,3,"Anji Government Industrial Fund, Bohuiyuan VC, Zhichong Technology",Early Stage Venture,Anji Government Industrial Fund,Series A,2,30000000,CNY,4117260,,,,40000000,CNY,5563915,Yes,,http://www.xiaochong.com,,Early Stage Venture,,"11,930",
2024-11-29,Vanced is a nanodispersion manufacturing company that specializes in developing advanced photoresist materials for 8K display.,Vanced,https://www.crunchbase.com/organization/vanced,"Advanced Materials, Electronics, Manufacturing","Zhongshan, Anhui, China, Asia",Series A - Vanced,https://www.crunchbase.com/funding_round/vanced-series-a--aa8387dc,4,"Fuyang Investment, PreIPO, Ster Investment, Yingshang Economic Development Investment",Early Stage Venture,,Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,,"12,179",
2024-12-06,Ruimeng Semiconductor is a provider of intelligent human-machine interface processor chips and solutions.,Ruimeng Semiconductor,https://www.crunchbase.com/organization/ruimeng-semiconductor,"Electronics, Enterprise, Semiconductor","Nanshan, Hunan, China, Asia",Seed Round - Ruimeng Semiconductor,https://www.crunchbase.com/funding_round/ruimeng-semiconductor-seed--e7fa047d,2,"China Growth Capital, Huashan Capital",Seed,"China Growth Capital, Huashan Capital",Seed,2,,,,,,,,,,Yes,,http://www.realmagicsemi.com/,Less than $1M,Seed,2,"12,189",
2024-12-23,Huaxinsheng is a distributor of domestic EDA tools and also develops EDA software designed for the integrated circuits industry.,Huaxinsheng,https://www.crunchbase.com/organization/huaxinsheng,"Electrical Distribution, Electronic Design Automation (EDA), Semiconductor","Longhua, Guangdong, China, Asia",Funding Round - Huaxinsheng,https://www.crunchbase.com/funding_round/huaxinsheng-undisclosed--a9edfb8c,3,"Jiangxi Financial Holdings, Semitronix, Xiangjiang State Investment",,Semitronix,Funding Round,1,,,,,,,,,,Yes,,https://huaseeneda.com,,,,"12,306",
2024-12-12,Bennet Optical Technology is a high-technology company.,Bennett Optical Technology,https://www.crunchbase.com/organization/bennett-optical-technology,"Electronics, Medical Device","Suzhou, Jiangsu, China, Asia",Series A - Bennett Optical Technology,https://www.crunchbase.com/funding_round/bennett-optical-technology-series-a--42e516aa,2,"Sino-Singapore Capital, Suzhou Innovation Investment Group",Early Stage Venture,Suzhou Innovation Investment Group,Series A,2,,,,,,,,,,Yes,,http://www.bilightech.com,,Early Stage Venture,,"12,356",
2024-12-25,"Shifang Starlink is a technology company that specializes in the development of microsatellite measurement, operation and control services.",Shifang Starlink,https://www.crunchbase.com/organization/shifang-starlink,"Aerospace, Product Design, Satellite Communication","Suzhou, Jiangsu, China, Asia",Series A - Shifang Starlink,https://www.crunchbase.com/funding_round/shifang-starlink-series-a--8ec3a206,2,"Advanced Technology Achievement Transformation Research Institute, Zeshi Advanced Technology Achievement Transformation Fund",Early Stage Venture,"Advanced Technology Achievement Transformation Research Institute, Zeshi Advanced Technology Achievement Transformation Fund",Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,,"12,362",
2024-12-03,Yinchen Technology is a forward-thinking company that offers digital solutions for the agarwood sector.,Yinchen Technology,https://www.crunchbase.com/organization/yinchen-technology,"Agriculture, AgTech, Consulting, Information Technology","Haikou, Hainan, China, Asia",Seed Round - Yinchen Technology,https://www.crunchbase.com/funding_round/yinchen-technology-seed--32f6b1b4,1,Hangzhou Yungu Technology,Seed,Hangzhou Yungu Technology,Seed,1,10000000,CNY,1372721,,,,10000000,CNY,1372721,Yes,,http://www.yinchen.wang,,Seed,,"12,409",
2024-12-30,"Tuoyuan Wisdom uses cutting-edge technologies such as multi-modal AI generation engine, self-developed large model, and causal reasoning.",Tuoyuan Wisdom,https://www.crunchbase.com/organization/tuoyuan-wisdom,"Artificial Intelligence (AI), Information Technology, Web Development","Futian, Guangdong, China, Asia",Seed Round - Tuoyuan Wisdom,https://www.crunchbase.com/funding_round/tuoyuan-wisdom-seed--c92df191,3,"Guangdong Technology Financial Group, Guangzhou Red Bird Qihang Fund, Peng Cheng Laboratory",Seed,,Seed,2,100000000,CNY,13700319,,,,100000000,CNY,13700319,Yes,,http://www.ex-ai.cn/,,Seed,,"12,527",
2024-12-02,"Domain Control, Intelligent Driveis a high-tech company that focuses on the study, growth, manufacturing, and sale of drives and motors.",Domain Control Intelligent Drive,https://www.crunchbase.com/organization/domain-control-intelligent-drive,"Automotive, Industrial, Manufacturing","Wuhan, Hubei, China, Asia",Venture Round - Domain Control Intelligent Drive,https://www.crunchbase.com/funding_round/domain-control-intelligent-drive-series-unknown--7f6ee408,3,"Dongke Chuangxing, Wuhan Industrial Innovation and Development Research Institute, Wuhan Talent Development Fund",,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://i-drive.cn/,,,,"12,583",
2024-11-29,Traverser is a commercial manned aerospace technology company .,Traverser,https://www.crunchbase.com/organization/traverser,"Aerospace, Space Travel","Beijing, Beijing, China, Asia",Seed Round - Traverser,https://www.crunchbase.com/funding_round/traverser-seed--af5d889c,1,QF Capital,Seed,QF Capital,Seed,2,30000000,CNY,4142674,,,,30000000,CNY,4142674,Yes,,https://www.interstellor.com,,Seed,1,"12,679",
