Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2024-10-26,Xiangmengyou is a professional company operating international and domestic travel business.,Xiangmengyou,https://www.crunchbase.com/organization/xiangmengyou,"Business Travel, Tourism, Travel","Beijing, Beijing, China, Asia",Seed Round - Xiangmengyou,https://www.crunchbase.com/funding_round/xiangmengyou-seed--31c8693c,2,"Deep Blue Capital, Htrip",Seed,,Seed,3,,,,,,,,,,Yes,,http://www.xmynb.com,,Seed,1,"19,701",
2024-08-16,"yeba is a nightclub-based mobile social app that offers drinks cards, game halls, chat rooms, and private communities.",yeba,https://www.crunchbase.com/organization/yeba,"Apps, Software","Tianhe, Hubei, China, Asia",Venture Round - yeba,https://www.crunchbase.com/funding_round/yeba-series-unknown--4d0c4e9e,2,"Shenzhen Yiquchong, Zhongfeng Guolian",,"Shenzhen Yiquchong, Zhongfeng Guolian",Venture - Series Unknown,1,37500000,CNY,5233775,,,,37500000,CNY,5233775,Yes,,http://yeba.im,$1M to $10M,,,"19,711",
2024-08-14,"Lemon Biotechnology is a large domestic pectin production enterprise which integrates product development, processing and sales.",Lemon Biotechnology,https://www.crunchbase.com/organization/guangzhou-laimeng-jituan,"Food and Beverage, Food Processing, Manufacturing","Guangzhou, Guangdong, China, Asia",Series A - Lemon Biotechnology,https://www.crunchbase.com/funding_round/guangzhou-laimeng-jituan-series-a--62c12c0e,2,"Hubei Changjiang Radio, Television and Cultural Investment, Sunsail Ventures",Early Stage Venture,"Hubei Changjiang Radio, Television and Cultural Investment",Series A,2,4219986,USD,4219986,,,,18143684,USD,18143684,Yes,,http://www.sinopectin.com/,,Early Stage Venture,,"19,707",
2024-08-10,Xiaoyao Massage is a massage service provider company.,Xiaoyao Massage,https://www.crunchbase.com/organization/xiaoyao-massage,"Health Care, Wellness","Nanning, Guangxi, China, Asia",Seed Round - Xiaoyao Massage,https://www.crunchbase.com/funding_round/xiaoyao-massage-seed--70ff4d91,2,"Judou Capital, Tongluda CVC",Seed,Tongluda CVC,Seed,1,1350000,CNY,188371,,,,1350000,CNY,188371,Yes,,,,Seed,2,"19,757",
2024-11-22,Ranpu Microelectronics is a company that involved in automation and intelligence of chip design.,Ranpu Microelectronic,https://www.crunchbase.com/organization/ranpu-microelectronic,"Manufacturing, Semiconductor","Shanghai, Shanghai, China, Asia",Seed Round - Ranpu Microelectronic,https://www.crunchbase.com/funding_round/ranpu-microelectronic-seed--1e9b96ca,1,Huayu Science and Technology,Seed,Huayu Science and Technology,Seed,1,,,,,,,,,,Yes,,https://www.icprophet.com,,Seed,,"19,786",
2024-08-13,Tongchao Precision Machinery develops high-precision electrodes for chemical vapor deposition and DRY (dry etching) equipment.,Tongchao Precision Machinery,https://www.crunchbase.com/organization/tongchao-precision-machinery,"Electronics, Manufacturing, Semiconductor","Wuhu, Anhui, China, Asia",Venture Round - Tongchao Precision Machinery,https://www.crunchbase.com/funding_round/tongchao-precision-machinery-series-unknown--03ee3fc7,6,"Bondshine Capital, Camel Equity Investment, Guoyuan Financial Holding Group, Guoyuan Innovation Investment, Hefei City Construction and Investment Holding Group, Shanghai GuoHe Capital",,,Venture - Series Unknown,2,,,,,,,,,,Yes,,https://www.tongchaotech.com,Less than $1M,,,"19,788",
2024-09-04,Air Touch is an integrated circuit design service provider.,Air Touch,https://www.crunchbase.com/organization/air-touch,"Aerospace, Software, Space Travel","Hangzhou, Zhejiang, China, Asia",Series D - Air Touch,https://www.crunchbase.com/funding_round/air-touch-series-d--538070e4,2,"Ningbo Tongshang Fund, ZSCO",Late Stage Venture,ZSCO,Series D,3,,,,,,,100000000,CNY,15770383,Yes,,http://www.airtouching.com,,Late Stage Venture,,"19,795",
2024-10-15,TopXgun is a provider of flying control systems and unmanned aerial vehicle industrial solutions.,TopXgun Robotics,https://www.crunchbase.com/organization/topxgun-robotics,"Artificial Intelligence (AI), Autonomous Vehicles, Big Data, Corporate Training, Technical Support","Shanghai, Shanghai, China, Asia",Series C - TopXgun Robotics,https://www.crunchbase.com/funding_round/topxgun-robotics-series-c--a11be098,1,Golden Rain Bogor,Late Stage Venture,,Series C,3,,,,,,,100000000,CNY,15091378,Yes,,http://www.topxgun.com/,$1M to $10M,Late Stage Venture,,"19,876",
2024-11-01,"Bobang automobile is a high-tech company that specializes in the research, development, and manufacturing of automobile micromotor products.",Bobang Automotive,https://www.crunchbase.com/organization/bobang-automotive,"Automotive, Manufacturing","Qingpu Qu, Shanghai, China, Asia",Corporate Round - Bobang Automotive,https://www.crunchbase.com/funding_round/bobang-automotive-corporate-round--79a8d701,1,Baolong Technology,,Baolong Technology,Corporate Round,1,35000000,CNY,4913936,,,,35000000,CNY,4913936,Yes,,http://www.bobang-auto.com,,,,"19,912",
2024-09-12,Faroad is a manufacturer of SMT machines.,Faroad,https://www.crunchbase.com/organization/faroad,"Industrial Engineering, Machinery Manufacturing, Product Design","Shenzhen, Guangdong, China, Asia",Series C - Faroad,https://www.crunchbase.com/funding_round/faroad-series-c--84956665,1,Qingshi Asset Management Group,Late Stage Venture,Qingshi Asset Management Group,Series C,1,,,,,,,,,,Yes,,https://faroadsmt.com,,Late Stage Venture,,"19,927",
2024-09-09,SiliCool is a company that focuses on chip interconnection technology.,SiliCool,https://www.crunchbase.com/organization/silicool,"Application Specific Integrated Circuit (ASIC), Semiconductor","Tangjiabang, Zhejiang, China, Asia",Venture Round - SiliCool,https://www.crunchbase.com/funding_round/silicool-series-unknown--463cde1a,3,"CRRC Capital, Waniu Capital, Wenxin Fund",,CRRC Capital,Venture - Series Unknown,1,100000000,CNY,14055604,,,,100000000,CNY,14055604,Yes,,https://www.silicooltech.com,,,,"19,936",
2024-10-07,Changnong Agriculture and Animal Husbandry is one of the pig farming platforms mainly engaged in breeding of fine breeds.,Changnong Agriculture and Animal Husbandry,https://www.crunchbase.com/organization/changnong-agriculture-and-animal-husbandry,"Agriculture, Animal Feed, Farming","Hefei, Anhui, China, Asia",Series A - Changnong Agriculture and Animal Husbandry,https://www.crunchbase.com/funding_round/changnong-agriculture-and-animal-husbandry-series-a--0f46c4b1,1,Hefei City Construction and Investment Holding Group,Early Stage Venture,Hefei City Construction and Investment Holding Group,Series A,1,30000000,CNY,4273504,600252100,CNY,85505997,30000000,CNY,4273504,Yes,,,,Early Stage Venture,,"20,016",
2024-09-20,Weimai is a domestic supplier of semiconductor magnetic fluid sealing transfer systems.,Weimai,https://www.crunchbase.com/organization/weimai-33d8,"Industrial, Semiconductor, Service Industry","Shanghai, Shanghai, China, Asia",Seed Round - Weimai,https://www.crunchbase.com/funding_round/weimai-33d8-seed--6eb6ec59,1,Huayi Ventures,Seed,Huayi Ventures,Seed,1,,,,,,,,,,Yes,,,,Seed,,"20,034",
2024-08-19,Zhongke Huasi specializing in the design and manufacturing of high-performance digital-analog hybrid LED matrix driver chips.,Zhongke Huasi,https://www.crunchbase.com/organization/zhongke-huasi,"Electronics, Manufacturing, Semiconductor","Suzhou, Jiangsu, China, Asia",Seed Round - Zhongke Huasi,https://www.crunchbase.com/funding_round/zhongke-huasi-seed--6f2ac3a4,3,"DB Investment, Dunhong Capital Management, Jinding Lixin Micro Industry Fund",Seed,Jinding Lixin Micro Industry Fund,Seed,1,,,,,,,,,,Yes,,,,Seed,,"20,042",
2024-09-20,Infy Power is a power electronics technology company that specializes in core technologies and system solutions for power conversion.,Infy Power,https://www.crunchbase.com/organization/infy-power,"Charging Infrastructure, Electronics, Energy Storage","Shenzhen, Guangdong, China, Asia",Venture Round - Infy Power,https://www.crunchbase.com/funding_round/infy-power-series-unknown--81888d8c,2,"PetroChina Kunlun Capital, Sinopec Capital",,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.infypower.cn,,,,"20,075",
2024-10-04,Amazinc is a zinc battery R&D and production company that specializes in zinc battery development and manufacture.,Amazinc,https://www.crunchbase.com/organization/amazinc,"Battery, Manufacturing","Dongguang, Guangdong, China, Asia",Seed Round - Amazinc,https://www.crunchbase.com/funding_round/amazinc-seed--da4f18b3,1,Huagai Capital,Seed,Huagai Capital,Seed,1,,,,,,,,,,Yes,,https://www.amazinc.com.cn,,Seed,,"20,094",
2024-10-29,Qiwu Technology is committed to empowering enterprises with smart operations in the era of big data and social networks.,Qiwu Technology,https://www.crunchbase.com/organization/qiwu-technology,"Big Data, Business Development, Information Technology","Tongzhou, Beijing, China, Asia",Venture Round - Qiwu Technology,https://www.crunchbase.com/funding_round/qiwu-technology-series-unknown--4fcedad0,1,Hike Capital,,Hike Capital,Venture - Series Unknown,1,30000000,CNY,4206925,,,,30000000,CNY,4206925,Yes,,https://qiwujituan.com,,,,"20,134",
2024-09-30,Boardstone Intelligence is a provider of precision 3D inspection solutions and laboratory analysis solutions.,Boardstone Intelligence,https://www.crunchbase.com/organization/boardstone-intelligence,"3D Technology, Industrial, Software","Shenzhen, Guangdong, China, Asia",Series A - Boardstone Intelligence,https://www.crunchbase.com/funding_round/boardstone-intelligence-series-a--978f1922,1,Shenzhen Capital Group,Early Stage Venture,Shenzhen Capital Group,Series A,2,,,,,,,,,,Yes,,http://boardstone.com,,Early Stage Venture,,"20,197",
2024-11-08,"Mohai Intelligence is a smart industrial automation company that specializes in the design, and production of intelligent equipment.",Mohai Intelligence,https://www.crunchbase.com/organization/mohai-intelligence,"Industrial Automation, Industrial Design, Machinery Manufacturing, Manufacturing","Wuxi Shi, Jiangsu, China, Asia",Seed Round - Mohai Intelligence,https://www.crunchbase.com/funding_round/mohai-intelligence-seed--598af599,1,Lan Fund,Seed,Lan Fund,Seed,1,1000000,CNY,139291,,,,1000000,CNY,139291,Yes,,http://www.wxmohai.com,,Seed,,"20,247",
2024-09-19,Lixin specializes in the research and development of full-process tools for the industry.,Shanghai Lixin,https://www.crunchbase.com/organization/shanghai-lixin,"Market Research, Service Industry","Shanghai, Shanghai, China, Asia",Series B - Shanghai Lixin,https://www.crunchbase.com/funding_round/shanghai-lixin-series-b--0d9fef92,6,"CICC Capital, Fujian Electronics & Information Group, Hongtu Shanli, Pudong Science and Technology Innovation, SDIC Venture Capital, Shenzhen Capital Group",Early Stage Venture,,Series B,1,200000000,CNY,28296548,,,,200000000,CNY,28296548,Yes,,http://ledatech.cn,,Early Stage Venture,,"20,347",
2024-07-25,Eternal offers wafer- and chip-level packaging and testing tools for compound semiconductors and silicon photonics.,Eternal,https://www.crunchbase.com/organization/eternal-9a28,"Application Specific Integrated Circuit (ASIC), Manufacturing, Semiconductor","Wuhan, Hubei, China, Asia",Seed Round - Eternal,https://www.crunchbase.com/funding_round/eternal-9a28-seed--bd420853,5,"Baiyunbian Science and Technology Investment, China Information and Communication Technologies Group, Jason Investment, Wuchuang Huagong Fund, Wuhan Optics Valley Industrial Investment",Seed,Wuchuang Huagong Fund,Seed,1,,,,,,,,,,Yes,,https://www.eternal-technologies.com,,Seed,,"20,352",
2024-09-19,"Yinying New Materials is involved in the research & development, manufacturing, and sales of cellulose ether products.",Yinying New Materials,https://www.crunchbase.com/organization/yinying-new-materials,"Advanced Materials, Manufacturing","Gaomi, Shandong, China, Asia",Series B - Yinying New Materials,https://www.crunchbase.com/funding_round/yinying-new-materials-series-b--80b4d50b,1,Shang Qi Capital,Early Stage Venture,Shang Qi Capital,Series B,1,,,,,,,,,,Yes,,http://www.yyingtech.com,,Early Stage Venture,,"20,384",
2024-10-17,"Weihua Jinggong is a developer of nano-microsphere technology, specializing in the high-performance nano-microspheres in microreactors.",Weihua Jinggong,https://www.crunchbase.com/organization/weihua-jinggong,"Advanced Materials, Manufacturing","Xian Shi, Shaanxi, China, Asia",Seed Round - Weihua Jinggong,https://www.crunchbase.com/funding_round/weihua-jinggong-seed--520fa6d2,1,Xi'an Caijin,Seed,Xi'an Caijin,Seed,1,,,,,,,,,,Yes,,,,Seed,,"20,419",
2024-09-09,Operator of an automotive information platform intended to help people understand their cars.,Dongchedi,https://www.crunchbase.com/organization/dongchedi,"Automotive, B2C, Information Services","Jiangbei, Chongqing, China, Asia",Venture Round - Dongchedi,https://www.crunchbase.com/funding_round/dongchedi-series-unknown--a05a184e,4,"Gaorong Capital, General Atlantic, HSG, Kohlberg Kravis Roberts",,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.dongchedi.com/,,,,"20,448",
2024-11-01,Huida Yunyi is an aeronautical component manufacturer.,Huida Yunyi,https://www.crunchbase.com/organization/huida-yunyi,"Aerospace, Manufacturing","Jiangshu, Jiangsu, China, Asia",Seed Round - Huida Yunyi,https://www.crunchbase.com/funding_round/huida-yunyi-seed--01839988,1,Winreal Investment,Seed,Winreal Investment,Seed,2,,,,,,,,,,Yes,,http://www.hdyysky.com,,Seed,,"20,492",
2024-10-16,Taoyuan Technology is a developer of solenoid valve testing systems.,Taoyuan Technology,https://www.crunchbase.com/organization/taoyuan-technology,"Industrial, Manufacturing","Deqing, Zhejiang, China, Asia",Series A - Taoyuan Technology,https://www.crunchbase.com/funding_round/taoyuan-technology-series-a--0d529e2b,2,"Moganshan High-tech Investment, Puhua Capital",Early Stage Venture,,Series A,2,,,,,,,90000000,CNY,13167327,Yes,,http://www.tytech.net.cn,,Early Stage Venture,,"20,527",
2024-09-30,Shengxi Huashi is a cultural media company that specializes in film and television production.,Shengxi Huashi,https://www.crunchbase.com/organization/shengxi-huashi,"Film Production, Media and Entertainment, TV Production","Hangzhou, Zhejiang, China, Asia",Corporate Round - Shengxi Huashi,https://www.crunchbase.com/funding_round/shengxi-huashi-corporate-round--f8c4f63e,1,Alibaba Entertainment,,Alibaba Entertainment,Corporate Round,1,,,,,,,,,,Yes,,,,,,"20,557",
2024-08-14,Huapai Biotechnology is a group-based animal health organization that specializes in research and development.,Huapai Biotechnology,https://www.crunchbase.com/organization/huapai-biotechnology,"Agriculture, Biotechnology, Health Care","Sichuan, Gansu, China, Asia",Series A - Huapai Biotechnology,https://www.crunchbase.com/funding_round/huapai-biotechnology-series-a--7f7eb0b6,2,"Guosen H&S Investments, Jinmu capital",Early Stage Venture,,Series A,1,,,,,,,,,,Yes,,http://www.huapaisw.com,,Early Stage Venture,,"20,568",
2024-09-10,Lanyi Aviation is an eVTOL aircraft developer.,Lanyi Aviation,https://www.crunchbase.com/organization/lanyi-aviation,"Advanced Materials, Aerospace","Pudong, Shandong, China, Asia",Seed Round - Lanyi Aviation,https://www.crunchbase.com/funding_round/lanyi-aviation-seed--3d59fcb9,2,"Hefei Angel Fund, Leaguer Venture Capital",Seed,Leaguer Venture Capital,Seed,2,,,,,,,,,,Yes,,,,Seed,,"20,581",
2024-07-05,"A Cloud Storage provider Company Based in Beijing,China.",YanRong Tech,https://www.crunchbase.com/organization/yanrong,"Computer, Enterprise Software, Information Technology, Software","Beijing, Beijing, China, Asia",Series B - YanRong Tech,https://www.crunchbase.com/funding_round/yanrong-series-b--7ad2f8b0,5,"Beijing Equity, Glory Ventures, Harvest Capital, Sunyard, Zhuoyuan Capital",Early Stage Venture,"Beijing Equity, Harvest Capital",Series B,5,200000000,CNY,27514858,,,,250000000,CNY,34782948,Yes,,http://www.yanrongyun.com/,,Early Stage Venture,1,"20,595",
2024-09-20,Qingzhi Lingchuang develops digital solutions for critical care management in neurosurgery.,Qingzhi Leading Innovation,https://www.crunchbase.com/organization/qingzhi-leading-innovation,"Biopharma, Biotechnology, Health Care","Chengdu, Sichuan, China, Asia",Seed Round - Qingzhi Leading Innovation,https://www.crunchbase.com/funding_round/qingzhi-leading-innovation-seed--565cec78,1,Grit Ventures,Seed,Grit Ventures,Seed,1,,,,,,,,,,Yes,,,,Seed,1,"20,600",
2024-11-11,The Dragonfly is a provider of integrated multi-lens and multi-sensor systems.,That Dragonfly,https://www.crunchbase.com/organization/that-dragonfly,"Manufacturing, Sensor","Shenzhen, Guangdong, China, Asia",Seed Round - That Dragonfly,https://www.crunchbase.com/funding_round/that-dragonfly-seed--f4c7c546,1,Kexi Capital,Seed,Kexi Capital,Seed,1,,,,,,,,,,Yes,,https://www.thatdragonfly.net,,Seed,,"20,604",
2024-08-12,Jiangsu Junhua is an engineering plastics manufacturer.,Jiangsu Junhua,https://www.crunchbase.com/organization/jiangsu-junhua,"Manufacturing, Plastics and Rubber Manufacturing","Suzhou, Jiangsu, China, Asia",Venture Round - Jiangsu Junhua,https://www.crunchbase.com/funding_round/jiangsu-junhua-series-unknown--00f1959b,3,"Changzhou Junhe Zhiyuan, Guoqian Venture Capital, Yinan Capital",,Yinan Capital,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.chinapeek.com,,,,"20,606",
2024-11-08,White Horse Planet is a technology company that focuses on artificial intelligence and development of digital content production.,White Horse Planet,https://www.crunchbase.com/organization/white-horse-planet,"Artificial Intelligence (AI), Big Data, Information Technology, Internet of Things","Nankai, Tianjin, China, Asia",Seed Round - White Horse Planet,https://www.crunchbase.com/funding_round/white-horse-planet-seed--c0fd59ff,1,TusStar,Seed,TusStar,Seed,1,,,,,,,,,,Yes,,https://www.baimajingxuan.com,,Seed,,"20,619",
2024-09-20,"Minsheng New Technology is a manufacturer of wireless radio frequency filters, piezoelectric microphones, and ultrasonic sensor chips.",Minsheng New Technology,https://www.crunchbase.com/organization/minsheng-new-technology,"Communication Hardware, Electronics, Manufacturing, Wireless","Wuhan, Hubei, China, Asia",Venture Round - Minsheng New Technology,https://www.crunchbase.com/funding_round/minsheng-new-technology-series-unknown--ae536749,3,"Camel Equity Investment, China Internet Investment Fund, Yangtze River Industry Fund",,,Venture - Series Unknown,5,,,,,,,800000000,CNY,119244987,Yes,,https://www.memsonics.com/,,,,"20,625",
2024-09-09,Zhice Linghang is an AI investment partner community that offers a new generation of investment opportunities for individual investors.,Zhice Linghang,https://www.crunchbase.com/organization/zhice-linghang,"Artificial Intelligence (AI), Intelligent Systems","Beijing, Beijing, China, Asia",Seed Round - Zhice Linghang,https://www.crunchbase.com/funding_round/zhice-linghang-seed--63cfb7bb,1,Baichuan Intelligence,Seed,Baichuan Intelligence,Seed,1,,,,,,,,,,Yes,,https://zhicelinghang.qiyes.com,,Seed,,"20,662",
2024-09-09,"BoGong Technology focuses on the design, development, and manufacturing of automation solutions for users in life science scenarios.",BoGong Technology,https://www.crunchbase.com/organization/bogong-technology,"Data Center Automation, Life Science","Dongguan, Hebei, China, Asia",Series A - BoGong Technology,https://www.crunchbase.com/funding_round/bogong-technology-series-a--32e31f79,1,Endeavor Fund,Early Stage Venture,Endeavor Fund,Series A,2,,,,,,,,,,Yes,,https://www.bodk.com.cn/,,Early Stage Venture,1,"20,752",
2024-10-16,Pheno Sola develops innovative perovskite materials that are ideal for industrialization.,Pheno Sola,https://www.crunchbase.com/organization/pheno-sola,"Advanced Materials, Manufacturing, Solar","Shenzhen, Guangdong, China, Asia",Seed Round - Pheno Sola,https://www.crunchbase.com/funding_round/pheno-sola-seed--46c3edd8,1,Lihe Zhihui,Seed,Lihe Zhihui,Seed,1,,,,,,,,,,Yes,,https://www.phenosolar.com,,Seed,,"20,758",
2024-10-10,Pipixia Technology is a technology developer and service provider focusing on the field of information technology.,Pipixia Technology,https://www.crunchbase.com/organization/pipixia-technology,"Information Technology, Software","Chongqing, Heilongjiang, China, Asia",Series A - Pipixia Technology,https://www.crunchbase.com/funding_round/pipixia-technology-series-a--c6f994df,1,Guanfeng Capital,Early Stage Venture,Guanfeng Capital,Series A,1,8000000,CNY,1129768,,,,8000000,CNY,1129768,Yes,,https://www.pipix888.cn,,Early Stage Venture,,"20,779",
2024-06-24,Mino Space is a private commercial satellite company that integrates satellite development and satellite applications.,Mino Space,https://www.crunchbase.com/organization/mino-space,"Aerospace, Manufacturing, Satellite Communication","Haidian, Beijing, China, Asia",Series C - Mino Space,https://www.crunchbase.com/funding_round/mino-space-series-c--1d471d3d,3,"Beijing Amphora Investment Center, Broad Vision Funds, Oriza Prior",Late Stage Venture,Oriza Prior,Series C,6,1000000000,CNY,137765716,,,,260598152,USD,260598152,Yes,,http://www.minospace.cn,$10M to $50M,Late Stage Venture,,"20,788",
2024-10-14,Taimeirui Biotech is a medical beauty product company that focuses on the design and development of medical beauty products.,Taimeirui Biotech,https://www.crunchbase.com/organization/taimeirui-biotech,"Beauty, Cosmetics, Manufacturing, Product Design","Changzhou, Zhejiang, China, Asia",Seed Round - Taimeirui Biotech,https://www.crunchbase.com/funding_round/taimeirui-biotech-seed--7b4aa7a9,2,"China Venture Capital, Juhai Venture Capital",Seed,,Seed,1,,,,,,,,,,Yes,,,,Seed,,"20,797",
2024-09-25,"FIMETE is a high-tech company that specializes in the research, development and manufacturing.",Fimet,https://www.crunchbase.com/organization/fimet-1119,"Manufacturing, Sales","Yiyang, Hunan, China, Asia",Seed Round - Fimet,https://www.crunchbase.com/funding_round/fimet-1119-seed--2e4ace85,1,Broadstream Capital,Seed,Broadstream Capital,Seed,1,,,,,,,,,,Yes,,http://www.foammetal.cn,,Seed,1,"20,824",
2024-09-20,Jifeng Technology is a developer of industrial vertical AI large models and provides AI overall solutions.,Jifeng Technology,https://www.crunchbase.com/organization/jifeng-technology,"Artificial Intelligence (AI), Information Technology, Manufacturing","Suzhou, Jiangsu, China, Asia",Seed Round - Jifeng Technology,https://www.crunchbase.com/funding_round/jifeng-technology-seed--50acaeca,1,Fresh Capital,Seed,Fresh Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"20,822",
2024-07-30,Microlon Biotechnology is an innovative high-tech company that specializes in microfluidic intelligent manufacturing technologies.,Microlon Biotechnology,https://www.crunchbase.com/organization/microlon-biotechnology,"Biotechnology, Manufacturing, Medical","Chengdu, Sichuan, China, Asia",Seed Round - Microlon Biotechnology,https://www.crunchbase.com/funding_round/microlon-biotechnology-seed--76d60217,2,"Chengdu Science and Technology Innovation Investment Group, Sichuan Development Guidance Fund",Seed,"Chengdu Science and Technology Innovation Investment Group, Sichuan Development Guidance Fund",Seed,1,,,,,,,,,,Yes,,,,Seed,,"20,857",
2024-09-04,Mingyuan Ecology focuses on developing health care agriculture and integrating healthy agricultural practices.,Mingyuan Ecology,https://www.crunchbase.com/organization/mingyuan-ecology,"Agriculture, AgTech, Forestry","Xuanhan, Sichuan, China, Asia",Series A - Mingyuan Ecology,https://www.crunchbase.com/funding_round/mingyuan-ecology-series-a--4c160a35,1,China Reform Securities,Early Stage Venture,China Reform Securities,Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,,"20,894",
2024-10-18,Tongchen Heguang Cryogenic Technology is a company that specializes in the technical research and development of hydrogen liquefaction.,Tongchen Heguang Cryogenic Technology,https://www.crunchbase.com/organization/tongchen-heguang-cryogenic-technology,"Hydroelectric, Manufacturing","Xianyang, Shaanxi, China, Asia",Seed Round - Tongchen Heguang Cryogenic Technology,https://www.crunchbase.com/funding_round/tongchen-heguang-cryogenic-technology-seed--986991f1,1,Kunlun Trust,Seed,Kunlun Trust,Seed,1,1100100,CNY,154904,10000808,CNY,1408207,1100100,CNY,154904,Yes,,https://www.tchgtech.com,,Seed,,"20,905",
2024-10-30,Bairui Biotechnology is an absorbable medical device platform company.,Bairui Biotechnology,https://www.crunchbase.com/organization/bairui-biotechnology,"Medical, Medical Device","Ningbo, Zhejiang, China, Asia",Seed Round - Bairui Biotechnology,https://www.crunchbase.com/funding_round/bairui-biotechnology-seed--a5d77567,3,"Ningbo Norden Venture Capital, Ningbo Venture Capital Guidance Fund, Pickup Capital",Seed,,Seed,1,,,,,,,,,,Yes,,,,Seed,2,"20,912",
2024-10-31,Ningxia Hengkang Technology is a pharmaceutical company that offers research and development of raw materials and food health care products.,Ningxia Hengkang Technology,https://www.crunchbase.com/organization/ningxia-hengkang-technology,"AgTech, Manufacturing, Nutrition, Pharmaceutical, Product Research","Yinchuan, Ningxia, China, Asia",Series A - Ningxia Hengkang Technology,https://www.crunchbase.com/funding_round/ningxia-hengkang-technology-series-a--e7075740,1,Yinchuan Municipal Bureau of Commerce,Early Stage Venture,Yinchuan Municipal Bureau of Commerce,Series A,1,,,,,,,,,,Yes,,http://www.hengkangchina.com,$1M to $10M,Early Stage Venture,,"20,992",
2024-10-10,Yantai Tianlu Foods is an import and export company that provides a range of frozen and freeze-dried fruits and vegetables.,Yantai Tianlu Foods,https://www.crunchbase.com/organization/yantai-tianlu-foods,"Food and Beverage, Fruit, Shipping","Laiyang, Shandong, China, Asia",Series A - Yantai Tianlu Foods,https://www.crunchbase.com/funding_round/yantai-tianlu-foods-series-a--231ae10f,1,Shandong Finance Investment Group,Early Stage Venture,Shandong Finance Investment Group,Series A,1,,,,,,,,,,Yes,,https://tianlufood.en.alibaba.com,$10M to $50M,Early Stage Venture,,"20,996",
2024-10-11,Ou Yile is an optical gas imaging technology R&D and application service provider.,Ou Yile,https://www.crunchbase.com/organization/ou-yile,Advanced Materials,"Ningbo, Zhejiang, China, Asia",Venture Round - Ou Yile,https://www.crunchbase.com/funding_round/ou-yile-series-unknown--162e2da8,2,"Jingxing Zhiyuan Fund, OGCI Kunlun Climate Investment Fund",,,Venture - Series Unknown,1,,,,,,,,,,Yes,,,,,,"20,997",
2024-11-05,Leader Group develops green industries and promotes the circular economy.,Leader Group,https://www.crunchbase.com/organization/leader-group-53c4,"Environmental Consulting, Green Building","Qingdao, Fujian, China, Asia",Private Equity Round - Leader Group,https://www.crunchbase.com/funding_round/leader-group-53c4-private-equity--e6d1f4f4,1,Lloyds Private Equity Fund Management,Private Equity,Lloyds Private Equity Fund Management,Private Equity,1,70000000,CNY,9854713,,,,70000000,CNY,9854713,Yes,,http://www.sdljgroup.com/h/hezuohuoban/index.html,,Private Equity,,"21,026",
2024-07-01,"Qilian Pastoral is an agricultural product processor and seller that involves in selling grains, fruits, vegetables, poultry, and livestock.",Qilian Pastoral,https://www.crunchbase.com/organization/qilian-pastoral,"Agriculture, Logistics, Meat and Poultry","Zhangye, Gansu, China, Asia",Series A - Qilian Pastoral,https://www.crunchbase.com/funding_round/qilian-pastoral-series-a--a962b5c3,1,Gansu Financial Holding Group,Early Stage Venture,Gansu Financial Holding Group,Series A,1,2810000,USD,2810000,,,,2810000,USD,2810000,Yes,,http://www.ql-pastoral.com/,,Early Stage Venture,,"21,039",
2024-06-26,Jike Optoelectronics is an R&D and production firm for optical components.,Jike Optoelectronics,https://www.crunchbase.com/organization/jike-optoelectronics,"Electronics, Manufacturing, Semiconductor","Suzhou, Jiangsu, China, Asia",Series A - Jike Optoelectronics,https://www.crunchbase.com/funding_round/jike-optoelectronics-series-a--168906ef,8,"BlueRun Ventures, Dingxin Capital, Lanpu Venture, V Fund Management, Xihao Capital, Yuanjie Semiconductor, Yuntong Intelligence, ZHONGJI INNOLIGHT",Early Stage Venture,BlueRun Ventures,Series A,1,100000000,CNY,13765572,,,,100000000,CNY,13765572,Yes,,,,Early Stage Venture,,"21,062",
2024-08-20,Jiejiazhi is a manufacturer and developer of intelligent controller PCBAs.,Jiejiazhi,https://www.crunchbase.com/organization/jiejiazhi,"Electronics, Manufacturing, Packaging Services","Dongguan, Hebei, China, Asia",Seed Round - Jiejiazhi,https://www.crunchbase.com/funding_round/jiejiazhi-seed--9c374c35,2,"Ms. Zhu Xinai, Ronghan Fund",Seed,"Ms. Zhu Xinai, Ronghan Fund",Seed,1,,,,,,,,,,Yes,,https://www.one-stop-mfg.com,,Seed,,"21,060",
